"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"TRIOBP",6570.37566269107,0.0367247583484806,0.103510184761351,0.35479367014127,0.722744170791528,0.824501318040179,"TRIOBP"
"MAT2A",8291.20102107193,0.0326154756413789,0.0919307828628474,0.354782964157265,0.722752191879823,0.824501318040179,"MAT2A"
"PCP2",17.6258967650303,-0.0901936977253019,0.254747723242398,-0.354051045392388,0.72330062890047,0.825078787109738,"PCP2"
"CCDC65",121.412414743015,-0.049217713525118,0.139160370503838,-0.353676217927004,0.723581547440764,0.825351044625771,"CCDC65"
"AP5Z1",2774.69754678425,0.0405283753992825,0.114646323117853,0.353507851774894,0.723707743417231,0.825445393959981,"AP5Z1"
"USP45",906.710482516929,0.0394669219157846,0.111660978537404,0.353453125995702,0.7237487638089,0.825445393959981,"USP45"
"TRIML1",3.91366458112415,0.247585352174716,0.701226957871857,0.353074492352817,0.724032595117764,0.825720904256363,"TRIML1"
"BTG4",1.72883536855395,-0.230777928123112,0.654237590963927,-0.352743301990784,0.724280893113478,0.825955860889448,"BTG4"
"GH1",0.243548286777503,0.433955660414766,1.23215663570373,0.35219195988578,0.724694306247528,0.826379073201305,"GH1"
"HMGB3",3170.22144950115,-0.0586933627660514,0.166710493666169,-0.352067596198127,0.724787569036315,0.826437185494484,"HMGB3"
"HIGD2A",3884.36217141336,-0.0486209993679216,0.138169498012747,-0.351893869972922,0.724917856604415,0.826535032636314,"HIGD2A"
"TMEM245",7527.48206534919,-0.0494344070959373,0.140502380212091,-0.351840353318677,0.724957993512611,0.826535032636314,"TMEM245"
"MYCBP",1481.5288357478,-0.0371186708832291,0.105541499546528,-0.351697399058321,0.725065211357352,0.826563255537049,"MYCBP"
"CDH20",7.44507431779223,0.109972446105631,0.312693080709002,0.351694530164464,0.725067363126066,0.826563255537049,"CDH20"
"HSPBP1",3511.80765766156,-0.0471946433770584,0.134365042177565,-0.351241979403319,0.725406818879196,0.826901979137805,"HSPBP1"
"MPG",1176.87191870634,0.0461441655092032,0.131659519224817,0.350481042167632,0.725977715192171,0.827504470344776,"MPG"
"LRTM1",2.988297702918,0.154158800393796,0.440065231535385,0.350308975457882,0.726106830073912,0.82756201294389,"LRTM1"
"CARS2",3012.44966876191,-0.034490430444718,0.0984659652265505,-0.350277685953339,0.726130309831289,0.82756201294389,"CARS2"
"DHDDS",2190.5908860593,-0.0273158668532161,0.0779908697912203,-0.350244418690803,0.72615527398767,0.82756201294389,"DHDDS"
"PPM1L",2268.84349098199,-0.0609753106212469,0.174397491070309,-0.349634104521976,0.726613312718549,0.827988888039172,"PPM1L"
"RSPO2",117.560989185323,0.137473888481772,0.39319552145759,0.349632386381594,0.726614602315176,0.827988888039172,"RSPO2"
"GPR183",1005.33564642018,-0.0743807204761916,0.212883291005119,-0.349396705232272,0.726791506501496,0.828142170915649,"GPR183"
"STRADA",304.669205477238,-0.0516494707221987,0.147903189548687,-0.34921133803674,0.726930654860504,0.828252417566319,"STRADA"
"KRTAP19-5",0.502943757317596,0.51959983400991,1.48894220607725,0.348972466418855,0.727109980310449,0.828408425782904,"KRTAP19-5"
"MAP3K6",2326.47353131811,0.0533382238941373,0.15305219572578,0.348496953220469,0.727467001569305,0.828766855773486,"MAP3K6"
"CHAC1",648.350570874119,-0.0791079041253872,0.227579881755362,-0.347604997046376,0.728136852955924,0.829481614938769,"CHAC1"
"LRP3",2540.86677592773,0.0761454753994891,0.219162083445451,0.347439092576621,0.728261468705547,0.829575203434218,"LRP3"
"ETF1",7104.00159761938,0.0280607274283506,0.0808101511102757,0.347242605573874,0.728409065190701,0.829691050404289,"ETF1"
"FAM131A",945.952816947939,-0.0432775448011049,0.124650667212653,-0.347190638998137,0.728448102962828,0.829691050404289,"FAM131A"
"ITPR1",1855.16231879195,-0.0662242151858562,0.19128805648321,-0.346201516202183,0.72919127533453,0.830386905662726,"ITPR1"
"CMC2",887.633406651148,-0.0377406001439012,0.10901706417876,-0.346189841271236,0.729200048755548,0.830386905662726,"CMC2"
"CAPZA1",10064.5675842224,-0.0287398312685602,0.0830271264167572,-0.34614989713482,0.729230066051478,0.830386905662726,"CAPZA1"
"AL121758.1",3.64256715274069,0.098740200971151,0.285292462554769,0.346101681365645,0.729266299882649,0.830386905662726,"AL121758.1"
"TFE3",4482.98430350146,0.0309206555463676,0.0893416094732355,0.346094677817849,0.729271563052723,0.830386905662726,"TFE3"
"DNAH2",329.328237283497,0.11221162582036,0.324276263898202,0.34603712424535,0.729314815077719,0.83038775815452,"DNAH2"
"AC100868.1",0.289669974053936,0.293474623346972,0.848357812308649,0.345932599534075,0.729393368536737,0.830428801929035,"AC100868.1"
"WNT8A",2.53817069968698,0.256022587740203,0.7403200519121,0.345826898891834,0.729472808631722,0.830470850313965,"WNT8A"
"SHISA6",200.18194850091,-0.139029594231746,0.402101899571327,-0.34575711873026,0.729525254016686,0.830482163368139,"SHISA6"
"PRKCZ",1399.19565839435,-0.0453100089171754,0.131229950592266,-0.34527185838814,0.729890001045884,0.830848974563505,"PRKCZ"
"MAP7D1",7649.49640503702,-0.0473884490118887,0.137284056690992,-0.345185378070184,0.729955010590387,0.830874565480331,"MAP7D1"
"BBS4",863.09202478163,0.0342670602320484,0.0993290137540165,0.344985406951781,0.730105341605467,0.830997265304166,"BBS4"
"CNNM3",4192.27645047521,-0.0350893863508518,0.101847232988499,-0.344529599098823,0.730448040127926,0.831338888499318,"CNNM3"
"ZYG11B",2933.30902035001,0.0318263298782806,0.0923926985734877,0.344468019331272,0.73049434292171,0.831343157084025,"ZYG11B"
"FER1L5",42.9086881561607,0.0975475092474146,0.283285966892446,0.344342892510628,0.730588430767531,0.831401804048536,"FER1L5"
"KIR3DL3",2.79848491306374,-0.203808139916117,0.592621682782184,-0.34390935370319,0.730914457232696,0.831724372471034,"KIR3DL3"
"KIF1B",5308.20380004068,-0.0357281315645881,0.103917555704832,-0.343812278130083,0.730987465909615,0.831759005327673,"KIF1B"
"LAMTOR2",2120.101477381,0.0371680976749278,0.108135801489152,0.343716855685916,0.731059233674836,0.831792222252942,"LAMTOR2"
"IREB2",4180.41008261576,0.0327712020530873,0.095361020105648,0.343654063439977,0.731106461365784,0.831797515473056,"IREB2"
"PCBP4",1814.2182599164,0.0452336324956327,0.131686583628663,0.343494616150002,0.731226390423249,0.83188551736441,"PCBP4"
"NUDCD3",5369.16620175806,-0.026727044830497,0.0778327912312809,-0.343390547964255,0.731304669360005,0.831926128175522,"NUDCD3"
"RNASEH2C",1503.84704644262,0.0413830873460827,0.120583559213517,0.343190129865099,0.731455429515192,0.832049183489858,"RNASEH2C"
"ELMOD3",903.679034560265,0.0252683993150649,0.0736690152228567,0.342999010352253,0.731599204670536,0.832164279322791,"ELMOD3"
"CTBS",431.807798378844,0.035781021625147,0.104356988062587,0.342871352359149,0.731695244321447,0.832196864826411,"CTBS"
"GATA1",9.23873732424727,0.0926037974443962,0.270101853763371,0.34284769302444,0.731713044171986,0.832196864826411,"GATA1"
"SLC9A4",501.659824685984,-0.166158342695077,0.484872242716192,-0.342684790047538,0.731835606424913,0.832287807365011,"SLC9A4"
"NPS",0.501259173625572,0.507442793913156,1.4822179173771,0.342353703840739,0.732084724681813,0.832522658097123,"NPS"
"MIEN1",9187.6853948408,-0.128075823646307,0.374170361898785,-0.342292807469748,0.732130547841111,0.832526308897723,"MIEN1"
"KRTAP9-6",0.519575531857322,0.223780649957981,0.65405439770244,0.342143789177287,0.73224268480671,0.832589802840039,"KRTAP9-6"
"PPP1R12A",6111.66754269096,-0.0456066969595443,0.133311852504473,-0.34210534249394,0.732271617044602,0.832589802840039,"PPP1R12A"
"ITGBL1",734.788625189792,0.114938687792175,0.336231443159495,0.341843959363587,0.732468325473742,0.832764995040765,"ITGBL1"
"HLCS",1947.74449817718,0.0331124876704005,0.0969933096087824,0.341389398959146,0.732810454682761,0.833105490435676,"HLCS"
"TSSK4",109.387111933674,0.0508543533580706,0.149003785068059,0.341295714970209,0.732880973428766,0.833137180139521,"TSSK4"
"FAM160A2",3612.38286834702,-0.0379214227859267,0.111161190228665,-0.341139049590241,0.73299890519306,0.833222762015291,"FAM160A2"
"ADAMTSL2",873.242660875133,-0.0804528260471447,0.235931865871768,-0.341000253398885,0.733103390974665,0.833293050353272,"ADAMTSL2"
"OPRPN",1.22108037496866,-0.265477792063506,0.779113325171384,-0.340743488124925,0.733296696924383,0.833372420588834,"OPRPN"
"PZP",27.239796210333,0.0858420742848817,0.251969399747509,0.340684521100188,0.733341092686437,0.833372420588834,"PZP"
"SH2D4B",11.4501625289383,0.101676757542247,0.298469880800663,0.340660026631475,0.733359534621915,0.833372420588834,"SH2D4B"
"EIF2S3",15168.5419146054,-0.037299501861677,0.109509637284237,-0.340604742985902,0.73340115835707,0.833372420588834,"EIF2S3"
"EFCAB14",13025.1602024432,-0.0285519417211844,0.0838275267347789,-0.340603413142793,0.733402159621919,0.833372420588834,"EFCAB14"
"PNPLA6",4161.4284607679,-0.0324956605055951,0.0954161946036408,-0.340567559213424,0.733429154916539,0.833372420588834,"PNPLA6"
"ADAMTS13",231.784870964552,-0.0630903100671285,0.185354129368807,-0.340377148769073,0.733572525089799,0.833485174529425,"ADAMTS13"
"C2orf16",199.922154722277,-0.0628447273110046,0.184667097780858,-0.340313613341028,0.733620366368132,0.833485174529425,"C2orf16"
"GSTM4",3495.43034920998,0.0629862864843546,0.185167138834938,0.340159095618483,0.733736720343538,0.833485174529425,"GSTM4"
"UGT2B7",331.64495578912,0.138172234675241,0.406200230646847,0.340157942439399,0.733737588726282,0.833485174529425,"UGT2B7"
"ZNF142",2784.75836863395,-0.0271450573000945,0.0798026128193893,-0.340152488008503,0.733741696101325,0.833485174529425,"ZNF142"
"KRTAP15-1",0.326546909025072,0.450379280367809,1.3248741309016,0.339941183741974,0.73390082138453,0.833568041593165,"KRTAP15-1"
"KLHL18",1403.82654235079,-0.0290897922774421,0.0855746401613987,-0.339934730927026,0.733905680936283,0.833568041593165,"KLHL18"
"VDAC1",18215.4824484477,-0.0383926475326996,0.112957542353721,-0.339885648472014,0.733942644801435,0.833568041593165,"VDAC1"
"OR4Q3",2.16514642953581,-0.256468185286401,0.755060385454877,-0.339665793924409,0.734108224237463,0.833673729691764,"OR4Q3"
"APLNR",2907.38531213573,0.0742100565700909,0.218498882479552,0.339635863249945,0.734130766934588,0.833673729691764,"APLNR"
"WWC2",1241.50524368039,-0.0552840710155175,0.162795507813015,-0.339592116258,0.734163715992568,0.833673729691764,"WWC2"
"ARHGAP29",2104.37392232579,-0.0573788315200142,0.169240663508192,-0.339036909514579,0.734581925291231,0.834093927813029,"ARHGAP29"
"RNASE3",4.98121120585349,-0.120008860800535,0.35402148890402,-0.338987503758766,0.734619143977007,0.834093927813029,"RNASE3"
"WDR54",625.544726569177,-0.0519965128149981,0.153439003460954,-0.338874156128299,0.734704534153541,0.834142403751612,"WDR54"
"KIF2C",1994.98550829545,-0.0550131960838489,0.1624524750911,-0.338641784638852,0.734879600933827,0.834292681936439,"KIF2C"
"KRTAP21-2",0.251056220465219,0.403025311976329,1.19035119210907,0.338576812160995,0.734928553132338,0.834299775859761,"KRTAP21-2"
"RPL10L",7.30375783706372,0.0783177585490284,0.23203868911089,0.337520259440876,0.735724742404293,0.835117364006082,"RPL10L"
"TOP3B",16.8669724123287,-0.0621787585492281,0.184238979064029,-0.337489704215192,0.735747772216636,0.835117364006082,"TOP3B"
"FBXO36",254.911978296331,-0.0509017205679495,0.150841843898965,-0.337450930406579,0.735776996807938,0.835117364006082,"FBXO36"
"IGFBP7",20100.3265385645,0.0638147371283365,0.189236540610435,0.337222065688182,0.735949504489901,0.835240570776966,"IGFBP7"
"LY75",1736.01768389845,0.0563290673118816,0.167052658073286,0.337193481154727,0.735971051129932,0.835240570776966,"LY75"
"P2RX1",249.720108258396,-0.0848267331073816,0.251650443029112,-0.337081596544492,0.736055390253895,0.835287764834476,"P2RX1"
"IZUMO1",28.9143196389197,0.100332470044703,0.297872472728513,0.33683028554353,0.736244841215215,0.835400709473214,"IZUMO1"
"BLID",0.947660974756342,0.216825030242524,0.643816884379621,0.336780590107474,0.736282306051531,0.835400709473214,"BLID"
"PHYHIP",152.559331884747,-0.0874465730795518,0.259655343709658,-0.336779408542937,0.736283196827521,0.835400709473214,"PHYHIP"
"SRP19",746.300520619898,0.0306394049299327,0.0910784767294067,0.336406646555608,0.736564238039778,0.835671052182528,"SRP19"
"MCM10",862.385676557344,0.0624790393714016,0.185866134507175,0.336150743851563,0.736757194443208,0.835816738943547,"MCM10"
"OR14K1",0.348346743277843,0.37123882240236,1.10461742151456,0.336079094147681,0.736811222908851,0.835816738943547,"OR14K1"
"C17orf98",4.13356178699356,-0.147887839883839,0.440055756633355,-0.33606614083464,0.73682099067537,0.835816738943547,"C17orf98"
"MRPS35",6016.03804996919,0.0556231590683901,0.165757130022669,0.33557023496234,0.73719497274187,0.836134262763666,"MRPS35"
"WDR20",1224.7538655558,-0.0212057195159148,0.0631999883330247,-0.335533598585079,0.737222604140674,0.836134262763666,"WDR20"
"H2AB1",0.501471077767461,0.288184010964754,0.858905445283446,0.335524722246522,0.737229298785224,0.836134262763666,"H2AB1"
"ZFP62",1617.04569908319,-0.0347449860509423,0.103583248895924,-0.335430549063513,0.737300326594808,0.836166278555916,"ZFP62"
"ECH1",5365.73669685262,-0.0525998263607872,0.156894463625034,-0.335256102385466,0.737431904643035,0.83626695617663,"ECH1"
"SPAG11A",1.98235910131763,0.282613850008988,0.843394634412285,0.335090879734996,0.737556532477611,0.836359740844801,"SPAG11A"
"SGTB",634.031158162003,-0.0429192088352551,0.128131991334607,-0.334960913259943,0.737654571344804,0.836422365662417,"SGTB"
"MIEF2",665.697172401916,0.033736599804184,0.100795482813094,0.334703489309557,0.737848769038831,0.836594010835798,"MIEF2"
"CDC42SE1",4866.67602096894,-0.0285239248072532,0.0852439941632868,-0.334615066870459,0.737915477780527,0.836621093860153,"CDC42SE1"
"PAGE3",0.253566767802667,0.465576621027555,1.39294717806092,0.334238532774568,0.738199569346946,0.836868471502792,"PAGE3"
"EBPL",2073.98150058324,-0.0461711791116628,0.138149238718963,-0.334212331097884,0.738219339605831,0.836868471502792,"EBPL"
"TREH",102.76478741947,0.0963159217825799,0.288454461966354,0.333903386780734,0.738452464042631,0.837070392654508,"TREH"
"POM121L12",0.28560210178399,-0.431694637875804,1.29303035890464,-0.333862724028773,0.738483149295854,0.837070392654508,"POM121L12"
"NDUFAB1",4096.79142828886,0.0381395568483494,0.114286167213558,0.333719799851901,0.738591007193832,0.837144080033991,"NDUFAB1"
"SWI5",828.619575022468,0.0404379206727622,0.121225783929294,0.333575245810314,0.738700100304042,0.837219158814251,"SWI5"
"SIGLEC6",123.727755888292,0.100340701804033,0.300921976194853,0.333444247152824,0.738798967880797,0.83728264026261,"SIGLEC6"
"ICA1L",357.855554569614,-0.0653562667276288,0.196059110638439,-0.333349807182158,0.738870246489183,0.837314849516193,"ICA1L"
"HPGD",3623.54917553139,0.102323476394633,0.307171631765366,0.333114994397637,0.739047481263789,0.83746712148081,"HPGD"
"UTS2B",17.7062916407784,0.085790286806625,0.257591126395145,0.333048300254811,0.739097823987305,0.837475593738544,"UTS2B"
"MICU1",4610.59536617942,-0.0356543926196667,0.107076424207518,-0.332980792770659,0.739148781783836,0.837484761915606,"MICU1"
"MKS1",716.061860565603,0.030626949029484,0.0920987217835134,0.332544778433251,0.739477933316832,0.837809115240719,"MKS1"
"AC087289.3",2.56877170867268,0.109479240744294,0.329503073926408,0.332255597617717,0.739696265101433,0.838007882359333,"AC087289.3"
"PDZD8",7811.42161181901,0.0497293087801364,0.149821862343293,0.331922911665519,0.739947469253964,0.83824386563926,"PDZD8"
"WWP2",5634.09585349366,0.0309894898008492,0.0934421969325657,0.331643420404738,0.740158528659062,0.838430920951171,"WWP2"
"C11orf91",14.2716628205336,-0.101271282218416,0.305410595737136,-0.331590598466266,0.740198419643026,0.838430920951171,"C11orf91"
"SIGIRR",3354.20076768629,0.0373511291685818,0.11266910170533,0.331511733059419,0.740257979883664,0.838449774073114,"SIGIRR"
"ETV3L",4.33193340793454,0.141267989649862,0.426778957071932,0.331009735388739,0.740637131921769,0.838830588194528,"ETV3L"
"ABRAXAS1",358.900043124585,0.0410977522119287,0.124304931251117,0.330620449231448,0.74093119786095,0.839114996963038,"ABRAXAS1"
"DAAM1",2451.11050642671,0.0394428888252649,0.1194114793016,0.330310695889156,0.741165211922865,0.839325183612133,"DAAM1"
"BLOC1S1",700.381636419999,-0.0569584238448452,0.172464848387329,-0.330261061181148,0.741202712435897,0.839325183612133,"BLOC1S1"
"TAS2R42",3.08681927216399,0.138931887359473,0.420783925198836,0.330173942110129,0.741268534997641,0.839351070374923,"TAS2R42"
"MIGA1",1770.26200294388,0.0335853081504035,0.101753683481866,0.330064789805755,0.741351007377177,0.839395805918743,"MIGA1"
"NCBP2",3809.28777891632,0.0310101777121248,0.094008727967404,0.32986487938521,0.741502061714028,0.839518183803138,"NCBP2"
"PRDM10",1092.72365870035,0.0283629390457291,0.0860799944165032,0.329495131104369,0.741781473503444,0.839752803421501,"PRDM10"
"SEC16B",35.0432596729986,-0.0618013113105682,0.187574036406724,-0.32947689613376,0.741795254207313,0.839752803421501,"SEC16B"
"TMEM202",1.79093400465456,-0.287034306964823,0.871652812149512,-0.329298893967876,0.741929780030097,0.83985642925129,"TMEM202"
"PPM1F",1712.98603610669,-0.035933592444821,0.109260896255642,-0.328878799975664,0.742247298942575,0.840167177256147,"PPM1F"
"WASF1",660.267059587708,0.0721850957938968,0.21971819180265,0.328534907381421,0.742507255343374,0.840344104983233,"WASF1"
"CEP55",2489.19766271708,0.0537095844320807,0.163497856662488,0.328503293734025,0.742531154308422,0.840344104983233,"CEP55"
"NUCKS1",19327.9410385814,-0.0336340473940956,0.102386674137478,-0.328500243585743,0.742533460141764,0.840344104983233,"NUCKS1"
"OR10K1",2.62973058553243,0.21790157001047,0.663435130494833,0.32844442507581,0.742575657901957,0.840344104983233,"OR10K1"
"HDC",104.129351655331,0.0918595218034033,0.279824643352662,0.32827531093333,0.742703509785116,0.840440108350525,"HDC"
"PIM3",7988.79838347303,-0.0477305753629779,0.145524772127346,-0.327989349615402,0.742919715379514,0.840636075487638,"PIM3"
"OR1M1",3.97178307108558,0.162817973380967,0.496786458304419,0.327742374332587,0.743106461284392,0.840798687329192,"OR1M1"
"ANOS1",860.574279032524,0.078620784766629,0.240082201298221,0.327474441426707,0.743309071012746,0.840979228652769,"ANOS1"
